id,type,status,tiny_link,title,content,is_internal
18055402,page,current,https://michael-ai.com/x/6oATAQ,SomeCompany- Encoded Features Defined,"Description The encoded features field provides a quick glance look at some important features of the property. Environment michael-ai > Change Listing Resolution The field of Encoded Features is automatically populated when the listing agent selects specific item(s) from the respective field in the Add Listing screen. There is no field to change Encoded Features in Add a Listing, instead pulls information from multiple entries and creates the Encoded Fields Entry on the plano. An entry may look like: 43FBDXSTHQALNO3G1C1S. To have any of those digits changed, you will need to change the information in the listing by following the steps below: Click on the Menu button Select Change Listing Click on Listing Information Make changes as needed to reflect the coding Changes will be made under the details or main field tabs See the chart below to find the Field of Origination in your Change Listing screen. Click Save Changes Encoded Features Definitions The chart below describes each position, indicates the field from which it comes, and an example of what might be seen in the encoded features field for that item. Position Description Field of Origination Example/ Code 1 Number of Bedrooms Bedrooms 4 2 Number of Bathrooms Bathrooms 3 3 Family Room Other Rooms F 4 Refrigeration, Both Evaporative and Refrigeration, Evaporative only Cooling R or B or E respectively 5 Formal Dining Room Dining Area D 6 Any Fireplace feature excluding ""No Fireplace"" Fireplace X 7 Any Private Pool feature excluding ""No Pool"" Pool- Private P 8 Any Private Spa feature excluding ""None"" Spa- Private S 9 Feature of Tennis Court Exterior Features T 10 Any Horse feature Horse Features H 11 Guest Quarters feature Other Rooms Q 12 Indicating Acreage Apx Lot Size Range A 13 The property is also available for Lease, Lease Option, or Lease Purchase New Financing L 14 The property is ""To Be Built"", ""Under Construction"", or ""Completed Spec Home"" Construction Status N 15 Includes features: Great Room, Library, Bonus/Game Room, Arizona Room, Loft, Exercise/Suana Room, Separate Workshop or Media Room Other Rooms O 16 Includes a Basement Basement Y/N O 17 Includes a Separate Den/Office (not a Bedroom) Sep Den/Office Y/N O 18 Number of Car Parking Space allowance and type of Parking Parking Spaces 1G= 1 Garage Space 1C= 1 Carport Space 1S= 1 Slab Parking Space Related Articles",False
18055406,page,current,https://michael-ai.com/x/7oATAQ,InfoAI - How to Export Contacts,"Description How to export all contacts from michael-ai into a CSV file. Environment michael-ai Menu > Contact Management Resolution michael-ai Menu Select Contact Management Click Advanced in the upper right corner Select Export Contacts Note Timestamps: When exporting your contact list from michael-ai, the Excel document includes a Timestamp column. The date and time in this section is the date in which you saved the contact. This date is updated and changed to the most recent date and time any changes were saved to the contact details only. Saving searches to the contact, adding subscriptions, and turning the portal on or off will not change the timestamp.",False
18055421,page,current,https://michael-ai.com/x/-YATAQ,Tricky Fields When Adding A Listing,"With all the fields you need to enter we wanted to give you a heads up on some fields that might give you trouble and how to avoid those difficulties. Below you will see the field and where to gather that info. Listing dates: Listing dates are the dates the listing will appear in the MLS, and not necessarily the execution date or the date it was signed. You can find these dates in your listing contract. Ownership: This is the ownership type for the property. This information can be found on the deed of the house, which can be provided by your owner. Auction: This field is only “Yes” if the owner is choosing to put the property up for auction, not a foreclosure. SubAgents: A subagent is a cooperating agent who works for a listing broker-salesperson in the sale of a property. See https://SomeCompany.com/subagents-in-the-mls Variable Commission: The REALTOR® Code of Ethics defines a variable-rate commission arrangement as a listing in which one amount of commission is payable if the listing broker’s firm is the procuring cause of sale and a different amount of commission is payable if the sale results from the efforts of the seller or a cooperating broker. Consult your broker for more information. Schools: Finding the school associated with your property can be tricky. The school districts can be found in RainStorm. If you click on the district it will take you to their website where you can use the boundary maps to find the correct schools for your property. Recommended School Search Method Public vs Private remarks: Public remarks should only be used to market the property and should not contain any information that is not privy to the public i.e. websites, agent names, phone numbers, gate and/or lockbox codes or commission information. Private remarks: Private remarks are agent-to-agent remarks that are not to be shared with a client. See https://SomeCompany.com/meaning-dnd2 Semi Private Remarks: These are agent-to-agent remarks that can be shared with a client. Payment and Rate info : These fields are required, and it is best practice to enter “zero” in these fields. Questions regarding finances are best answered by the lender. HOA: The Home Owners Association (HOA) field information will come from the home owner and/or their HOA. Bedrooms+: The bedrooms plus field is a unique field that allows you to let a buyer know there are additional rooms in the house not typically used as a bedroom that could be used as an additional bedroom. See https://SomeCompany.com/ever-wonder-bedroom-plus-field Showing Instructions: This field lets other agents know how they must gain access to the property for showings.",False
18055440,page,current,https://michael-ai.com/x/EIETAQ,RainStorm Support,"When answering a call, please pay attention to the queue that the call is coming from. We offer RainStorm support for Sedona Verde Valley, Prescott, Lake Havasu, Flagstaff and Wisconsin. They are not SomeCompany subscribers and they are not calling for michael-ai support. Anyone that is not an SomeCompany subscriber, that has access to RainStorm and needs assistance can reach us by calling 1-844-921-8800. When a RainStorm rings to us, we must answer with: Thank you for calling RainStorm support, this is (your name), may I begin with your MLS login? Allo RainStorm subscriber information is in Atlas. If you are unable to pull the MLS ID in Atlas please reach out to a Level 2 for additional assistance.",False
18055449,page,current,https://michael-ai.com/x/GYETAQ,InfoAI - Custom Quick Search Templates,"Description You are able to create custom search templates so each time you start a search, you will already have your desired fields present and easily accessible. Environment michael-ai MLS Menu > Quick Search OR Preferences > My Quick Searches Resolution There are two ways to create a custom search template. Within a Quick Search Start a Quick Search Add or remove fields to the criteria on the left To add a field, click the blue Add a Field at the bottom of search criteria and start typing a field name. To remove a field, click on the ""X"" to the right of the field name Once all desired fields have been selected, select Save in the upper right Select Save Quick Search Template Name the Quick Search Template Select a default View for the Template Click Save Preferences Go to the main michael-ai Menu Select My Quick Searches under the Preferences heading Select New to create a new template Name the Quick Search Template Select which Property Type(s) the template will include Select a Default View Click Next On the left, select the fields to show by default when using this Template On the right, reorder the fields by highlighting the field name, then choosing to Move Up or Move Down . Click Save To use a Quick Search Template: Choose Quick Search. In the upper left the name of the current Quick Search Template is displayed. Click the Change Search Template drop-down menu to find inherited and saved search templates. Note: When naming the Quick Search Template, control where the templates show up in the list. The system lists all of the templates alphabetically, placing numerical values and symbols first, even before inherited templates. Example: Use an underscore ('_') before the named template to move frequently used templates to the top of the list for easier, quicker access. Related Articles",False
18055483,page,current,https://michael-ai.com/x/O4ETAQ,InfoAI - Supplement Remarks,"Description Additional text box with 10,000 characters that can be used when the public remarks character limit of 800 is reached. Environment michael-ai > Add Listing Resolution Supplement Remarks has a maximum character limit of 10,000 When adding a listing, or editing an existing listing under the Details tab scroll down to Public Remarks. Right under the word 'Public Remarks' click on ' MORE ' to add the supplement remarks. Click on the blue check mark for 'Spell Check'. After the listing has been added, on the Change Listing screen there will be a section for Supplement. It will be under the Listing Information section. On the detail report, the Supplement will appear as a tab on the upper right corner of the screen along the options for Report, History, RainStorm, etc. There is also ' MORE ' at the end of the Public Remarks to view the Supplement Remarks. Supplemental Remarks are made available for syndication. Related Articles",False
18055486,page,current,https://michael-ai.com/x/PoETAQ,InfoAI - Contact with Multiple Email Addresses,"Description Multiple email addresses can be added to a contact in Contact Management. Useful if more than one email address would like to receive updates. Environment michael-ai Menu > Contact Management Resolution Select the contact Select Edit Contact Select Add under the primary email address field to input additional email addresses. Notify allows this email address to be used as an active email for communication, rather than just storing it as a secondary email. When selecting the Notify checkbox, any Subscriptions being sent to the primary address, will also be sent to the additional addresses.",False
18055488,page,current,https://michael-ai.com/x/QIETAQ,SomeCompany- My E-Mail Addresses,"Multiple email addresses can be added to your Profile in michael-ai. You will go to your main Menu to select My Profile under the Preferences heading, then choose My E-Mail Addresses. Only one email address can be marked as primary. The primary email address displays in all listings, Roster Information, and the Generic Business Card. Please note, to permanently change your primary email address, this will need to be updated with your local association where it will then reflect within SomeCompany.",False
18055490,page,current,https://michael-ai.com/x/QoETAQ,Use a Logo Instead of Personal Photo,"You are able to use a logo instead of a personal photo for your email signatures, Portal, reports, etc.. You will need to visit the main Menu to choose My Profile under the Preferences heading. Select Personal Photo and Logo Maintenance. When uploading the image, be sure to select the type as Photo rather than Logo. Also be sure to name the image where it will appear first in the list (use alphabetical order, numbers, or special characters for an example). The first image in the list that is marked as a Photo will display as the primary profile photo across michael-ai.",False
18055494,page,current,https://michael-ai.com/x/RoETAQ,InfoAI - How to Search for a Member,"Description To search for an MLS member, follow the steps below. Environment michael-ai Menu > Office/Member Resolution Go to the main Menu Select Office/Member Go to the Member area Search for the member Click on their name to show their profile information",False
18055496,page,current,https://michael-ai.com/x/SIETAQ,InfoAI - michael-ai App and Mobile Site,"Description FBS Provides mobile apps for agents and clients, as well as a mobile friendly URL to visit that imitate the apps. Environment Mobile App Store Mobile Web Browser Resolution App For Agents: FBS provides a mobile app called michael-ai Pro which is available in the App Store or Play Store on most devices. This is for MLS subscribers to login using their michael-ai credentials App For Clients: FBS also provides a mobile app for clients called michael-ai which is available in the App Store or Play Store on most devices. The client must already have an existing Portal username and password established with an MLS subscriber URL for Agents/Clients: A mobile-friendly version of the michael-ai site for subscribers and client portals is designed to work on any internet capable mobile device. The mobile site can be accessed by going to m.michael-ai.com on your mobile browser. Note The desktop version of F lex MLS may work on mobile phones but it is not fully compatible and may have issues. Even if it has worked before does not mean that it will always work or won’t have issues. It is still recommended that smart phone users use the michael-ai Pro app or the mobile version ( m.michael-ai.com ) for this reason. Helpful Links Client Portals on Mobile Device michael-ai Mobile Site",False
18055508,page,current,https://michael-ai.com/x/VIETAQ,SomeCompany- How Do I Join SomeCompany as an Agent?,"Answer To join SomeCompany, follow the flow chart below: Licensed in the state of Arizona with the Arizona Department of Real Estate? Yes Is the license hung with a brokerage? Yes Is the brokerage an SomeCompany participant? Yes Joined a local shareholder Association under the participating brokerage? Yes Pay SomeCompany Subscriber dues. See: No Confirm the broker has joined an SomeCompany local shareholder Association. No Contact the managing broker as they must join a local SomeCompany shareholder Association. No Must join a brokerage that is an SomeCompany participant or start a new brokerage. No Must become a licensed Real Estate agent in Arizona.",False
18055510,page,current,https://michael-ai.com/x/VoETAQ,SomeCompany - Non-MLS Selling Member,"Description When a listing is placed in a UCB/CCBS or Pending status the Listing Agent needs to add a Selling Agent, if the Selling Agent is Not a SomeCompany member add Non-MLS Agent. Environment Menu>Change Status Resolution Selling Member is a required field so it cannot be left blank in order to continue. Type ""nonmls"" choose ""Non-MLS Agent, (nonmls) (MLS Staff) of Non-MLS Office (nmls)"" from the results.",False
18055512,page,current,https://michael-ai.com/x/WIETAQ,InfoAI - Removing Incomplete Listings,"Description To remove/delete an Incomplete listing, follow the steps below. Environment michael-ai Menu > Incomplete Listing Resolution Visit the main michael-ai Menu Select My Incomplete Select the address you want to delete Click Remove at the bottom of the page Note If a subscriber with impersonation permissions/super-user access started an incomplete listing in the agent's account, only the original subscriber who started the Incomplete listing will be able to delete it.",False
18055514,page,current,https://michael-ai.com/x/WoETAQ,SomeCompany Rules on Photo and Video Use,"Rule Changes as of January 18, 2023 Acceptable: Mortgage calculator Ability to forward the media by email However, Media cannot direct the user in any way to contact information or other information about a real estate agent or broker or any other individual or entity with a connection to the business of real estate. Media may not be used to advertise or promote an agent, broker or a real estate brokerage, or any other individual or entity, except that the Media producing enterprise may have its name, address, and logo on or in the Media, so long as the name, address or logo does not include any hyperlinks that lead back to the Listing Subscriber or their Participant or other entities other than the Media producing enterprise. For Sale sign on property may appear in image of the exterior of the home as long as it is blurred out completely with No Readable Text. No Readable Text even if it says Pool or Coming Soon. It must be all blurred out. Image can have the date or time it was taken May have the MLS number of the property it represents A floor plan may have text typical to renderings and floor plans Public PDF may have text to describe the property In a Video or Virtual Tour the Property information tab Property information tabs in a Virtual Tour or Video are acceptable so long as they do not exhibit or link to contact information Unacceptable: People are not allowed in media to align with Fair Housing regulations and assist in mitigating fair housing issues. Contract information Information about agent Information about broker Information about anyone in the business of real estate Can not have Media Producer's name, address and logo Used for advertisement of 3rd party promotional language Promotes agent, broker or brokerage Hyperlinks that will lead back to the listing agent or brokerage Sign has specific contact information, company identification and or Readable Text Property information links that link to contact information, or information about agent or brokerage SomeCompany Rule 8.23 Photographs, Renderings, Floor Plans, Files, Video, Media will continue to prohibit contact information and branding (including phone numbers, email, individual names, websites, entity names or advertising of any kind) on media. To improve the quality of media, the new rule change will apply to: Watermarks - only SomeCompany-approved watermarks are allowed on media Text on photographs is prohibited except to identify the property’s location attributions People in media are prohibited on media to better align with fair housing regulations Rule 8.24. PHOTO REQUIREMENTS. Unless specifically directed otherwise in writing by the seller, each property FWA in Property Class 1 (Residential For Sale) and 2 (Residential Rental) must have a minimum of one photo of the exterior of the property attached to the Listing and submitted by the Listing Subscriber or Subscriber's contractor. This rule does not apply to properties in the Coming Soon Status. This exterior photo is defined as the street view of the front elevation of the dwelling which incorporates a substantial portion of the entire dwelling. For apartment style or loft properties this exterior photo must represent the exterior of the building in which the unit is located. This exterior photo must be attached to the Listing within four(4) Days of the Listing being FWA. This exterior photo must remain with the Listing throughout its life regardless of any status changes and may not be removed by the Listing Subscriber or Subscribers contractors under any circumstances. This main exterior photo does not have to be the primary photo attached to the listing unless it is the sole photo attached to the listing. You have a total of 4 days after you have added a listing, to upload photos. In Addition to any penalty that may be imposed under the SomeCompany Penalty Policy, SomeCompany shall have the right to immediately remove any Media from a Listing that is not in compliance with this rule. SomeCompany or the Subscriber’s Association shall have the right to Cancel or put into Temp off Market, any listing that does not comply with these Rules. Related Articles InfoAI - Data Integrity Rules about signage Questions that can break Rules SomeCompany- Listing Timeframes SomeCompany- For Sale Signs",False
18055516,page,current,https://michael-ai.com/x/XIETAQ,InfoAI - Why Is My Listing Missing From My Listings?,"Description When going to My Listings, Office Listings, or Company Listings, the defaulted statuses to show are only Active and Pending. Environment michael-ai Menu > General Preferences Resolution Menu General Preferences Listings tab Enable the statuses you would like to be displayed Note: Company Listings is for Brokers only. Agents will not see Company Listings as an option in the Menu. Maximum number of days allowed for off market listings is 999.",False
18055518,page,current,https://michael-ai.com/x/XoETAQ,SomeCompany- Can a Listing and Co-Listing Agent be in Different Offices?,"Answer When adding a listing to SomeCompany michael-ai, the Listing Agent and Co-Listing must be within the same Company . They can be within different offices, but not different companies. Examples: Listing Company Co-Listing Company reog04 reog04 reog04 reog16 reog04 cril04 myhg02 cril08 •    If you are Co-Listing a property with a subscriber in another company, you may use the Private Remarks to disclose that information. The practice is not prohibited per MLS rules and is up to the subscriber's brokers to decide on that arrangement. •    However, promoting/advertising, a non-MLS co-listing arrangement is prohibited. Please seek the AZ Data Integrity department for more information. •    The co-list agent field is limited to agents within the same company due to the implementation of allowing a co-list agent to edit the listing.",False
18055520,page,current,https://michael-ai.com/x/YIETAQ,SomeCompany- How to View Broker Office or Company Activity,"Description To View Broker Office or Company Activity in michael-ai Environment Menu> Office Listings or Company Listings Resolution The Designated Broker of the office has option to View Office or Company Activity Menu Office Listings or Company Listings . Compare tab to view statistical information about the listings. To Run Agents activity report Menu Inventory and Production select the report you wish to run If the Designated Broker has purchased the FastStats Subscription Add-On, several reports can be ran under Agent Metrics .",False
18055522,page,current,https://michael-ai.com/x/YoETAQ,SomeCompany- How To Change Personal Or Office Information,"Description Personal or Office Information needs to be updated with the local Association. *Once the information has been updated with the local Association, the changes will automatically reflect throughout the SomeCompany systems. Environment Local Association Resolution Any changes to personal contact information or office information needs to be updated with the local Association's membership department. This includes: Name change Email address change Office change Office ID & Brokerage information Address change Note: Any information updates made to the association online profile will not take effect in michael-ai. michael-ai update need to be made with the associations membership department. . Click here to contact Phoenix REALTORS® Location Phoenix Phone Number 602-246-1012 Website PhoenixRealtors.com Click here to contact Scottsdale Area Association of REALTORS® (SAAR) Location Scottsdale Phone Number 480-945-2651 Website ScottsdaleRealtors.org West and SouthEast REALTORS® of the Valley (WeSERV) Location Primary Site Phone Number 480-477-5882 Website WeSERV.realtor Specific Locations Click here to contact West Valley Location Peoria Phone Number 623-931-9294 Website West.WeSERV.realtor SouthEast Valley Location Chandler Phone Number 480-477-5882 Website SouthEast.WeSERV.realtor Pinal County Location Casa Grande Phone Number 520-421-1222 Website Pinal.WeSERV.realtor Douglas Location Douglas Phone Number 855-931-9294 Website Douglas.WeSERV.realtor Cochise County Location Sierra Vista Phone Number 520-458-7802 Website Cochise.WeSERV.realtor Santa Cruz County Location Rio Rico Phone Number 520-377-9613 Website SantaCruz.WeSERV.realtor Related Articles",False
18055524,page,current,https://michael-ai.com/x/ZIETAQ,InfoAI - Timeframe To Syndicate,"Question How long before a listing from MLS syndicates to 3rd party sites? Answer If a listing has been chosen to be exported (syndicated), MLS data is made available to our 3rd party syndication sites such as Realtor.com, Apartments.com, etc., however, they may only pull our information once a day to display on their site. There can be up to a 72 hour time period before a listing is fully syndicated to a 3rd party site. If it is past 72 hours and it is not displaying on the syndication sites escalate to a Level 2. Related Articles",False
18055529,page,current,https://michael-ai.com/x/aYETAQ,InfoAI- Delete Link Emailed To Client,"When viewing a contact in Contact Management, you can go under the More area to select Links which will allow you to delete a link that was sent to a client. This will also delete the link in their portal so they will not have access to it there. When a link is deleted, it does not stop (or remove) the original link that was emailed from being viewed. If you send something you didn't want to, you cannot erase it through there and the client will still be able to view it.",False
18055535,page,current,https://michael-ai.com/x/b4ETAQ,RainStorm - 403 Forbidden Error in RainStorm,"Description When trying to access RainStorm directly or from michael-ai, a 403 Forbidden Error may appear. Environment RainStorm Resolution Verify the subscriber is logging in using their individual MLS ID rather than the Office ID. Re-save the agents profile information in the Change User/Edit User screen. Login to michael-ai and go to the Menu Click Change User Type in the Agent ID or Name of the agent Click Find. Make sure the right agent is selected by the radio button. Click Edit. Click the Settings tab and make sure Active, System Access, MLS Status, and Visible (in lists) is all Yes. If yes, click the Save button in the upper right corner to re-save the profile. If no for any of the options, contact a Level 2 Wait 15 mins for the system to sync and then have the agent try again to access RainStorm. Check the IP Address: Have the agent go to their browser and go to google.com Have the agent type in what is my IP address . Have the agent relay to us or email it to us. Notify a Level 2 to ask if they can check if the IP address has been blocked.",False
18055541,page,current,https://michael-ai.com/x/dYETAQ,"InfoAI - How to Clear Cache, Cookies, and History in Safari (MAC)","Description To Verify Safari (MAC) Settings Environment Safari Browser Resolution Verifying Version of browser Open Safari . Click About Safari from the menu bar at the top of the screen. Find the version number below the browser name. NOTE : As of 11/30/2023 the latest version of Safari for Mac is 17.1. Clearing History Open Safari. Click Safari > Clear History and Website Data . In the pop-up window, select the time range to clear (All). Click Clear History to confirm. Clearing Cache Click on the Safari drop-down menu and select Preferences. Click the Advanced tab. Select the Show Develop menu in menu bar checkbox and close the Preferences window. Select the Develop drop-down menu. Click Empty Cache. Note: You may want to also clear your browser history. Clearing Cookies Open Safari. Select Preferences . Click Privacy . Select Manage Website Data . Select one or more websites to clear. Click Remove or Remove All . Click Remove Now to confirm .",False
18055578,page,current,https://michael-ai.com/x/moETAQ,SomeCompany- Emeritus Program,The Emeritus program is offered by the association. The program is offered for those having been a paid member of said organization for 40 or more consecutive years. This program does not waive SomeCompany fees.,False
18055586,page,current,https://michael-ai.com/x/ooETAQ,InfoAI - Subscription Preferences,"Description When you are on the screen to create and save your subscription, you are prompted to fill a few items in. These are their definitions. Environment michael-ai Menu > Quick Search > Save Search > Add Subscription Resolution Subscription Name - This field defaults to your contact name, you have the ability to rename it. Send notification of new listings to - you can CC yourself on all subscription emails by checking You (Sender) . If Selected Contacts is not selected the subscription will only send out and agent copy to you. Enable Preview Mode - will allow you to approve listings before they are sent to the contact. Note: Enabling Preview Mode at a later time will not work retroactively. If a listing was sent before Preview Mode was activated and a change is made to that listing, it will not trigger a preview check and will be sent automatically to the client. Contacts -displays the name of the contact that subscription is for, and you have the ability to add additional ones. Schedule: Weekly -  You can choose which days of the week the emails will go out. These options send an email twice a day for whatever days you choose. One email is sent early morning and the other email is sent late night. This will include all updated listings in one email. Monthly - the system will save all changes and send all once a month. ASAP - will send listings within minutes of it being added or changed. View to Send - The default view the client will be getting when they open their subscription emails. You have the ability to change it using the drop down. Related Articles",False
19267598,page,current,https://michael-ai.com/x/DgAmAQ,SomeCompany- Internal Admin FAQ,"old info Cost of an Admin account is $68 every 3 months (as of January 1, 2024). How will staff resolve an issue if the broker selected the wrong office ID? The Broker will have to de-activate the account and resubmit the application under the correct office ID. How will staff undo accidentally ‘rejecting’ an admin application. There is no way to ""undo"" rejected admin requests, the broker would need to submit a new admin request. Please check with an L2 before having broker re-submit a new request. How will staff deactivate an admin account that either needs urgent/immediate shut off or has been identified of no longer qualifying for admin credentials? The Designated Broker of the office can turn off the admin account access within their Atlas account. The Designated Broker can also request the change in writing where staff can disable the admin account. A Broker says a specific office is not in the Admin application drop down in Atlas. What should I do? Search for the company name in michael-ai office/member search and find the office they are missing. Check if the right Participant/Broker is marked as the “Designated Broker” for that office. If not, reach out to the association of the office and ask them to fix the office record. A user with personal agent level admin permissions cannot access the sponsoring agent’s michael-ai account. What should staff check for? Does the user have and know how to utilize the impersonation feature? If not, walk them through how to use it. Is the impersonation feature connected to the correct sponsoring agent? Review the Superuser tab of the admins account settings to check. How does staff or the Participant/Broker identify the level of admin permission granted to the admin user? Staff can identify the level within Atlas by searching for the Designated Broker, selecting Staff Permissions, then typing in the subscriber's MLS ID. Admin accounts were created with an m, c, or o near the end. (m= agent level, c=company level, and o=office level) during December 2018 through the beginning of April 2019. This would have told staff and the participant/broker the access the admin account was created with. However, this caused confusion when admins needed to have both agent level access and office/company access. For this reason, the naming convention on all admin IDs in michael-ai will contain an “os” (os = office staff) rather than a single letter trying to identify their broker load. The accounts created December 2018 - early April 2019 will not be changed to match this new naming convention. Can Admins be approved if the michael-ai System is down? No, Admins should not be approved if the michael-ai System is down. Depending on what is down (Spark, API, Front-End, etc.), admin approvals and creation could be affected. It is safer to halt all approvals until after the issue has been fixed. When a broker de-activates an admin in ATLAS, does an email go out to the broker confirming that an admin has been turned off? No email is sent for de-activations but refreshing the Office Staff screen in ATLAS will display the de-activated admin with the Active field toggled off as a confirmation. When does a broker/participant file a waiver for an agent? If an agent has an active license and does not need access to the MLS, a waiver is needed and the broker/participant can find the application at https://SomeCompany.com/docs/application-forwaiver-of-mls-subscriber-fee.pdf . The waiver needs to be submitted to support@SomeCompany.com. How long will the turn-around time take when submitting for new applications? A same-day approval for admins is likely if the application is submitted early in the day and without errors. Approvals can take longer on high-volume days or under unusual circumstances. Will we transfer funds or accounts from one admin to another? Admin accounts are non-refundable and non-transferable. We understand that staff may leave you from time to time and that is why admin subscriptions are for 90-days, not 365, so the unused portion of an account is minimized. We will only refund/move payments made in error if reported within a day or two. Can my office/managing broker submit an admin application for me? The admin management portion of Atlas is only available to Designated Brokers currently. This feature has been requested by other participants and may be added in the future. Can I submit an admin application or deactivate an admin account on my mobile device? The admin application does not work on mobile devices currently but will be a feature coming soon. How much is the fee for an admin / how do the subscription dates work? The cost is $68 per admin for a 90-day subscription, paid by the admin or the broker. For example, $68 would be due now and then again 91 days from today. I’m having trouble paying, can staff process an admin payment for me? Yes, the Helpdesk is able to process a payment for an admin's account. If you are a broker, ensure that you are in the correct system to pay by going to https://Atlas.SomeCompany.com , where you would login with your michael-ai username/password. Click Office, Manage Staff on the home-screen and then click the Purchase button next to the admin you wish to pay for. You can select more than one admin account to include in the payment. Can an admin with agent level permission have super-user access to multiple Subscribers? Yes. The online admin application requires at least one sponsoring agent, to add more, the broker is able to add multiple IDs to the permission form. When did old admin accounts stop working? All old admin IDs containing an 'a' or 's' were deactivated at 1:00 a.m. Arizona time on 1/8/2019. How do I correct admin profile information? The Designated Broker must send an email to Support@SomeCompany.com requesting the changes be made to the account, Profile information such as an email address, phone number, misspellings can be updated. I'm an office admin, my brokerage was bought out. Can I have super user access to both offices. No. You can only have access to 1 office at a time. Related Articles SomeCompany- Are there discounts for subscriber fees?",False
19267615,page,current,https://michael-ai.com/x/HwAmAQ,Display Listings Gadget,NOTE : This gadget will not display Coming Soon/Delayed listings. LP - Listing Price Activity -The first number is how many times a listing has been viewed and the second number is how many times a listing has been marked as saved. Exp - Expiration Date (will only display for the listing agent) ADOM / DOM - Agent Days On Market / Days On Market,False
19267623,page,current,https://michael-ai.com/x/JwAmAQ,SomeCompany- How To Print or Email All Photos for Incomplete Listing,"Description Step to Print or Email all photos for a incomplete listing in michael-ai. Environment michael-ai>Incomplete Resolution How to Include ALL Photos in Incomplete Listing Detail Report Sometimes a listing detail report  needs to be printed for your client before the listing becomes active. The default listing detail reports only include the first 6 photos. However, a custom listing detail report can easily be created to include all photos. Please Note: This is the simplest method to include all photos. Depending on the photo sizes, it may not have the best formatting display. Create Custom Listing Detail Report: Visit the main michael-ai Menu Select My Reports Select which report you would like to include photos for and click Edit At the top of the report, make sure to rename the report to something you will recognize such as: ""Listing Detail Report ALL PHOTOS."" At the top of the screen, make sure you are using the correct Property Type. The custom report will only work for the property type selected. For example, if the incomplete listing is a Land & Lots listing, you will need to make sure you have ""Land & Lots"" selected. Once you have selected the correct Property Type, click into the box so your cursor appears at the end of the string of characters. Generally, you will want your cursor to appear immediately after On the right hand side, click the option for Photos and Maps. In the dropdown, select All Photos A pop-up should appear. For Maximum photos, input 100 . (Better to allow for more photos than not enough) Click Insert Click Save in the upper right corner of the report. Apply to Incomplete Once you have created the custom listing detail report, you can return to the Incomplete listing. Visit the main michael-ai Menu Select My Incomplete Select the address Click Print or Email Select your new report from the list Add any additional details, such as Business Card, and footer. Click Print or Email",False
19267653,page,current,https://michael-ai.com/x/RQAmAQ,SomeCompany- Manager OOO,"We have implemented a call-out/scheduling procedure, to be used when your direct supervisor is out of the office. If the Support Services Manager, Hank Grabowski, is out of the office: The Support Services Department will need to call the Data Integrity Manager, Ana Billar Mobile 602-540-4744 Office 480-303-7242 If the Data Integrity Manager, Ana Billar, is out of the office: Data Integrity will need to call the Support Services Manager, Hank Grabowski Mobile 480-734-1713 Office 480-303-7235 If both the Support Services Manager and the Data Integrity Manager are out of the office, please reach out to the Chief Operations Officer, Bill Berendes Office 480-303-7250 *It is highly suggested that you added these phone numbers to your mobile device for access outside of the SomeCompany offices.",False
19267669,page,current,https://michael-ai.com/x/VQAmAQ,SomeCompany- Taking Credit Card Payments,"old info Never physically write down any credit card information. Do not email, or chat any credit card information. Transfer the subscriber to the person that is processing the payment. Please utilize the below procedures when processing a payment via credit card in: Atlas QuickBooks Supra If taking the payment in person, check the government issued photo ID of the subscriber to confirm it matches the name on file in Atlas or michael-ai and the credit card being presented for use, then then proceed to the following: Case One : Subscriber is using a card in which they are the cardholder Proceed to taking payment. Case Two : Subscriber is using a credit card that belongs to another SomeCompany subscriber Confirm the name on the card is the same as the subscriber’s per their profile. You must then call the subscriber via the phone number on file in michael-ai or Atlas to get consent to use their card. * DO NOT process any payments before you call the subscriber to get their consent. With consent from the subscriber, proceed to taking payment. Case Three :  Subscriber has a credit card that belongs to a non-subscriber – Cardholder is present Walk - in: Check the government issued ID of the cardholder to confirm they are indeed the cardholder and get consent to use their card for payment. Proceed to taking payment. Phone call: Request to speak to the cardholder to get verbal consent to process the payment with their card. * DO NOT process any payments before you have consent from the cardholder. With consent from the cardholder, proceed to taking payment. Case Four : Subscriber has a card that belongs to a non-subscriber – Cardholder is not present Walk - in: This credit card cannot be used for payment. Phone call: This credit card cannot be used for payment. Case Five : Non-subscriber who is the cardholder would like to make a payment on behalf of a subscriber Walk-in: Check the government ID of the cardholder to confirm it matches the name on the credit card. Proceed to taking payment. Phone call: With consent from the cardholder, proceed to taking payment. Special Circumstances for Affiliate Supra Keys We understand there are scenarios in which an affiliate needs Supra key access and their employer will pay for the key services. In these cases, we would prefer the owner be present with the credit card during the walk -in or phone call, however we will take the card information from the owner or office member of the affiliate service company for payment over the phone. Walk-in/Phone call (owner/office member is not present to give consent): Call the office number on file for the affiliate’s company found in michael-ai to get card information (if needed) and consent to use the credit card. * DO NOT process any payments before you have consent from the owner or office member of the company. Proceed to taking payment.",False
